product_id	store_id	date	sales
17	17	1997-01-29	3
35	17	1997-01-29	2
47	17	1997-01-29	2
48	17	1997-01-29	4
53	17	1997-01-29	6
68	17	1997-01-29	5
72	17	1997-01-29	4
79	17	1997-01-29	3
87	17	1997-01-29	3
90	17	1997-01-29	2
98	17	1997-01-29	3
119	17	1997-01-29	3
122	17	1997-01-29	4
136	17	1997-01-29	3
138	17	1997-01-29	2
152	17	1997-01-29	2
153	17	1997-01-29	2
158	17	1997-01-29	3
165	17	1997-01-29	3
172	17	1997-01-29	3
173	17	1997-01-29	3
211	17	1997-01-29	2
212	17	1997-01-29	4
221	17	1997-01-29	3
231	17	1997-01-29	4
271	17	1997-01-29	4
285	17	1997-01-29	4
286	17	1997-01-29	3
290	17	1997-01-29	3
298	17	1997-01-29	4
299	17	1997-01-29	3
309	17	1997-01-29	2
322	17	1997-01-29	3
335	17	1997-01-29	4
354	17	1997-01-29	2
362	17	1997-01-29	3
384	17	1997-01-29	6
394	17	1997-01-29	2
407	17	1997-01-29	2
413	17	1997-01-29	2
414	17	1997-01-29	8
419	17	1997-01-29	3
420	17	1997-01-29	3
425	17	1997-01-29	3
433	17	1997-01-29	3
437	17	1997-01-29	2
443	17	1997-01-29	2
469	17	1997-01-29	4
482	17	1997-01-29	4
485	17	1997-01-29	2
488	17	1997-01-29	2
500	17	1997-01-29	3
501	17	1997-01-29	4
502	17	1997-01-29	3
522	17	1997-01-29	3
539	17	1997-01-29	2
543	17	1997-01-29	3
554	17	1997-01-29	4
559	17	1997-01-29	3
567	17	1997-01-29	3
570	17	1997-01-29	4
578	17	1997-01-29	4
583	17	1997-01-29	3
584	17	1997-01-29	3
588	17	1997-01-29	3
595	17	1997-01-29	3
605	17	1997-01-29	4
609	17	1997-01-29	4
631	17	1997-01-29	3
659	17	1997-01-29	3
672	17	1997-01-29	2
678	17	1997-01-29	2
680	17	1997-01-29	3
692	17	1997-01-29	4
697	17	1997-01-29	3
704	17	1997-01-29	4
708	17	1997-01-29	2
715	17	1997-01-29	6
725	17	1997-01-29	2
741	17	1997-01-29	3
742	17	1997-01-29	3
743	17	1997-01-29	3
744	17	1997-01-29	4
747	17	1997-01-29	3
755	17	1997-01-29	5
757	17	1997-01-29	2
760	17	1997-01-29	2
771	17	1997-01-29	3
774	17	1997-01-29	3
781	17	1997-01-29	2
796	17	1997-01-29	6
811	17	1997-01-29	2
819	17	1997-01-29	3
825	17	1997-01-29	4
826	17	1997-01-29	2
830	17	1997-01-29	3
844	17	1997-01-29	2
854	17	1997-01-29	3
860	17	1997-01-29	4
871	17	1997-01-29	3
880	17	1997-01-29	2
881	17	1997-01-29	3
884	17	1997-01-29	3
904	17	1997-01-29	2
905	17	1997-01-29	6
914	17	1997-01-29	4
929	17	1997-01-29	3
931	17	1997-01-29	3
935	17	1997-01-29	4
936	17	1997-01-29	4
943	17	1997-01-29	2
944	17	1997-01-29	2
945	17	1997-01-29	3
957	17	1997-01-29	2
965	17	1997-01-29	3
966	17	1997-01-29	3
969	17	1997-01-29	2
975	17	1997-01-29	4
985	17	1997-01-29	4
993	17	1997-01-29	2
1000	17	1997-01-29	3
1016	17	1997-01-29	6
1018	17	1997-01-29	3
1021	17	1997-01-29	6
1038	17	1997-01-29	2
1046	17	1997-01-29	3
1060	17	1997-01-29	2
1077	17	1997-01-29	2
1079	17	1997-01-29	4
1080	17	1997-01-29	4
1091	17	1997-01-29	5
1106	17	1997-01-29	4
1114	17	1997-01-29	3
1119	17	1997-01-29	4
1120	17	1997-01-29	3
1121	17	1997-01-29	4
1122	17	1997-01-29	3
1147	17	1997-01-29	4
1148	17	1997-01-29	4
1151	17	1997-01-29	3
1157	17	1997-01-29	3
1161	17	1997-01-29	4
1162	17	1997-01-29	7
1180	17	1997-01-29	3
1190	17	1997-01-29	4
1195	17	1997-01-29	3
1201	17	1997-01-29	3
1211	17	1997-01-29	3
1223	17	1997-01-29	4
1224	17	1997-01-29	4
1243	17	1997-01-29	3
1253	17	1997-01-29	4
1254	17	1997-01-29	2
1262	17	1997-01-29	3
1276	17	1997-01-29	3
1277	17	1997-01-29	3
1281	17	1997-01-29	3
1287	17	1997-01-29	3
1293	17	1997-01-29	7
1297	17	1997-01-29	4
1303	17	1997-01-29	3
1327	17	1997-01-29	3
1331	17	1997-01-29	3
1354	17	1997-01-29	2
1358	17	1997-01-29	4
1362	17	1997-01-29	3
1371	17	1997-01-29	3
1387	17	1997-01-29	6
1393	17	1997-01-29	3
1401	17	1997-01-29	3
1408	17	1997-01-29	4
1424	17	1997-01-29	4
1435	17	1997-01-29	4
1438	17	1997-01-29	4
1448	17	1997-01-29	3
1452	17	1997-01-29	4
1456	17	1997-01-29	3
1457	17	1997-01-29	3
1464	17	1997-01-29	3
1468	17	1997-01-29	8
1469	17	1997-01-29	3
1470	17	1997-01-29	5
1482	17	1997-01-29	3
1495	17	1997-01-29	6
1496	17	1997-01-29	2
1498	17	1997-01-29	4
1504	17	1997-01-29	3
1511	17	1997-01-29	3
1525	17	1997-01-29	4
1526	17	1997-01-29	4
1534	17	1997-01-29	2
1538	17	1997-01-29	4
1542	17	1997-01-29	2
1551	17	1997-01-29	2
60	3	1997-02-01	5
78	3	1997-02-01	3
90	3	1997-02-01	5
117	3	1997-02-01	2
126	3	1997-02-01	4
137	3	1997-02-01	4
142	3	1997-02-01	3
151	3	1997-02-01	2
167	3	1997-02-01	3
173	3	1997-02-01	3
188	3	1997-02-01	2
192	3	1997-02-01	3
197	3	1997-02-01	4
239	3	1997-02-01	3
241	3	1997-02-01	2
268	3	1997-02-01	3
283	3	1997-02-01	3
300	3	1997-02-01	2
302	3	1997-02-01	4
303	3	1997-02-01	3
304	3	1997-02-01	4
305	3	1997-02-01	3
311	3	1997-02-01	4
334	3	1997-02-01	4
339	3	1997-02-01	3
341	3	1997-02-01	2
345	3	1997-02-01	3
352	3	1997-02-01	3
353	3	1997-02-01	4
354	3	1997-02-01	3
366	3	1997-02-01	3
380	3	1997-02-01	4
406	3	1997-02-01	4
410	3	1997-02-01	2
416	3	1997-02-01	4
420	3	1997-02-01	2
447	3	1997-02-01	3
449	3	1997-02-01	2
465	3	1997-02-01	4
469	3	1997-02-01	3
481	3	1997-02-01	3
492	3	1997-02-01	4
496	3	1997-02-01	4
499	3	1997-02-01	3
510	3	1997-02-01	3
523	3	1997-02-01	5
531	3	1997-02-01	2
548	3	1997-02-01	3
558	3	1997-02-01	2
585	3	1997-02-01	3
596	3	1997-02-01	4
600	3	1997-02-01	3
603	3	1997-02-01	4
613	3	1997-02-01	3
617	3	1997-02-01	2
630	3	1997-02-01	4
648	3	1997-02-01	3
653	3	1997-02-01	3
663	3	1997-02-01	4
669	3	1997-02-01	3
692	3	1997-02-01	4
707	3	1997-02-01	6
709	3	1997-02-01	2
720	3	1997-02-01	3
735	3	1997-02-01	3
749	3	1997-02-01	3
757	3	1997-02-01	7
765	3	1997-02-01	4
772	3	1997-02-01	3
773	3	1997-02-01	2
789	3	1997-02-01	3
791	3	1997-02-01	2
796	3	1997-02-01	3
819	3	1997-02-01	4
836	3	1997-02-01	4
875	3	1997-02-01	3
882	3	1997-02-01	9
892	3	1997-02-01	3
896	3	1997-02-01	4
899	3	1997-02-01	3
905	3	1997-02-01	4
940	3	1997-02-01	3
952	3	1997-02-01	7
956	3	1997-02-01	3
974	3	1997-02-01	3
999	3	1997-02-01	5
1014	3	1997-02-01	3
1046	3	1997-02-01	3
1063	3	1997-02-01	3
1070	3	1997-02-01	3
1081	3	1997-02-01	4
1134	3	1997-02-01	3
1138	3	1997-02-01	3
1142	3	1997-02-01	3
1152	3	1997-02-01	3
1162	3	1997-02-01	2
1173	3	1997-02-01	4
1184	3	1997-02-01	3
1216	3	1997-02-01	4
1217	3	1997-02-01	4
1222	3	1997-02-01	2
1248	3	1997-02-01	3
1256	3	1997-02-01	3
1260	3	1997-02-01	3
1271	3	1997-02-01	2
1311	3	1997-02-01	4
1318	3	1997-02-01	2
1323	3	1997-02-01	4
1328	3	1997-02-01	3
1367	3	1997-02-01	3
1372	3	1997-02-01	3
1378	3	1997-02-01	3
1390	3	1997-02-01	3
1394	3	1997-02-01	4
1408	3	1997-02-01	2
1419	3	1997-02-01	2
1431	3	1997-02-01	4
1440	3	1997-02-01	4
1455	3	1997-02-01	3
1461	3	1997-02-01	3
1517	3	1997-02-01	3
1551	3	1997-02-01	4
144	2	1997-02-02	2
281	2	1997-02-02	1
354	2	1997-02-02	1
381	2	1997-02-02	1
545	2	1997-02-02	1
597	2	1997-02-02	2
830	2	1997-02-02	2
843	2	1997-02-02	1
1047	2	1997-02-02	2
1053	2	1997-02-02	1
1203	2	1997-02-02	1
1236	2	1997-02-02	1
1369	2	1997-02-02	1
1440	2	1997-02-02	2
1554	2	1997-02-02	1
51	15	1997-02-02	4
107	15	1997-02-02	3
116	15	1997-02-02	2
122	15	1997-02-02	4
134	15	1997-02-02	3
145	15	1997-02-02	2
173	15	1997-02-02	2
181	15	1997-02-02	2
182	15	1997-02-02	3
236	15	1997-02-02	3
248	15	1997-02-02	3
257	15	1997-02-02	4
274	15	1997-02-02	3
277	15	1997-02-02	2
305	15	1997-02-02	5
392	15	1997-02-02	3
408	15	1997-02-02	4
411	15	1997-02-02	3
419	15	1997-02-02	2
457	15	1997-02-02	3
464	15	1997-02-02	4
474	15	1997-02-02	4
497	15	1997-02-02	3
524	15	1997-02-02	3
535	15	1997-02-02	2
542	15	1997-02-02	4
580	15	1997-02-02	3
600	15	1997-02-02	3
609	15	1997-02-02	3
614	15	1997-02-02	4
618	15	1997-02-02	4
623	15	1997-02-02	2
627	15	1997-02-02	3
628	15	1997-02-02	4
634	15	1997-02-02	5
635	15	1997-02-02	3
637	15	1997-02-02	4
650	15	1997-02-02	3
660	15	1997-02-02	2
667	15	1997-02-02	2
672	15	1997-02-02	3
683	15	1997-02-02	3
719	15	1997-02-02	3
722	15	1997-02-02	2
724	15	1997-02-02	2
727	15	1997-02-02	4
733	15	1997-02-02	7
739	15	1997-02-02	4
743	15	1997-02-02	4
746	15	1997-02-02	4
750	15	1997-02-02	4
763	15	1997-02-02	2
777	15	1997-02-02	3
836	15	1997-02-02	3
868	15	1997-02-02	3
871	15	1997-02-02	3
883	15	1997-02-02	4
897	15	1997-02-02	4
903	15	1997-02-02	2
909	15	1997-02-02	3
946	15	1997-02-02	2
955	15	1997-02-02	2
960	15	1997-02-02	2
1003	15	1997-02-02	2
1023	15	1997-02-02	2
1044	15	1997-02-02	3
1051	15	1997-02-02	3
1054	15	1997-02-02	4
1057	15	1997-02-02	4
1058	15	1997-02-02	4
1082	15	1997-02-02	3
1086	15	1997-02-02	4
1090	15	1997-02-02	3
1093	15	1997-02-02	4
1096	15	1997-02-02	4
1122	15	1997-02-02	3
1142	15	1997-02-02	4
1147	15	1997-02-02	2
1162	15	1997-02-02	3
1174	15	1997-02-02	3
1213	15	1997-02-02	3
1240	15	1997-02-02	3
1272	15	1997-02-02	4
1284	15	1997-02-02	2
1286	15	1997-02-02	3
1287	15	1997-02-02	2
1357	15	1997-02-02	4
1376	15	1997-02-02	5
1387	15	1997-02-02	3
1392	15	1997-02-02	4
1407	15	1997-02-02	3
1409	15	1997-02-02	3
1425	15	1997-02-02	3
1439	15	1997-02-02	3
1442	15	1997-02-02	5
1465	15	1997-02-02	3
1470	15	1997-02-02	3
1473	15	1997-02-02	8
1477	15	1997-02-02	2
1479	15	1997-02-02	3
1485	15	1997-02-02	4
1542	15	1997-02-02	4
1548	15	1997-02-02	4
1559	15	1997-02-02	2
50	16	1997-02-02	4
132	16	1997-02-02	4
136	16	1997-02-02	3
140	16	1997-02-02	2
183	16	1997-02-02	8
187	16	1997-02-02	3
251	16	1997-02-02	2
268	16	1997-02-02	3
282	16	1997-02-02	3
292	16	1997-02-02	3
301	16	1997-02-02	3
330	16	1997-02-02	2
339	16	1997-02-02	4
366	16	1997-02-02	3
369	16	1997-02-02	2
375	16	1997-02-02	3
379	16	1997-02-02	4
384	16	1997-02-02	2
386	16	1997-02-02	3
390	16	1997-02-02	3
408	16	1997-02-02	6
411	16	1997-02-02	3
413	16	1997-02-02	3
416	16	1997-02-02	3
422	16	1997-02-02	2
430	16	1997-02-02	2
433	16	1997-02-02	3
438	16	1997-02-02	3
443	16	1997-02-02	2
447	16	1997-02-02	3
498	16	1997-02-02	3
512	16	1997-02-02	4
513	16	1997-02-02	2
518	16	1997-02-02	2
519	16	1997-02-02	2
529	16	1997-02-02	2
548	16	1997-02-02	4
549	16	1997-02-02	3
554	16	1997-02-02	3
566	16	1997-02-02	4
567	16	1997-02-02	4
568	16	1997-02-02	3
583	16	1997-02-02	2
604	16	1997-02-02	2
605	16	1997-02-02	4
613	16	1997-02-02	4
615	16	1997-02-02	3
626	16	1997-02-02	2
641	16	1997-02-02	4
642	16	1997-02-02	4
649	16	1997-02-02	4
669	16	1997-02-02	2
672	16	1997-02-02	6
678	16	1997-02-02	2
688	16	1997-02-02	2
705	16	1997-02-02	4
764	16	1997-02-02	3
818	16	1997-02-02	3
832	16	1997-02-02	2
838	16	1997-02-02	4
842	16	1997-02-02	3
845	16	1997-02-02	4
848	16	1997-02-02	3
855	16	1997-02-02	4
861	16	1997-02-02	4
868	16	1997-02-02	3
887	16	1997-02-02	3
890	16	1997-02-02	3
891	16	1997-02-02	3
921	16	1997-02-02	5
926	16	1997-02-02	2
930	16	1997-02-02	5
943	16	1997-02-02	2
951	16	1997-02-02	4
965	16	1997-02-02	2
968	16	1997-02-02	3
976	16	1997-02-02	3
979	16	1997-02-02	4
984	16	1997-02-02	3
986	16	1997-02-02	3
990	16	1997-02-02	2
995	16	1997-02-02	4
998	16	1997-02-02	3
1018	16	1997-02-02	2
1028	16	1997-02-02	4
1040	16	1997-02-02	4
1045	16	1997-02-02	2
1051	16	1997-02-02	2
1054	16	1997-02-02	3
1076	16	1997-02-02	3
1090	16	1997-02-02	3
1094	16	1997-02-02	2
1123	16	1997-02-02	5
1127	16	1997-02-02	3
1131	16	1997-02-02	4
1134	16	1997-02-02	4
1138	16	1997-02-02	3
1142	16	1997-02-02	3
1151	16	1997-02-02	2
1155	16	1997-02-02	3
1168	16	1997-02-02	3
1192	16	1997-02-02	3
1193	16	1997-02-02	4
1194	16	1997-02-02	3
1241	16	1997-02-02	3
1260	16	1997-02-02	3
1264	16	1997-02-02	5
1275	16	1997-02-02	4
1303	16	1997-02-02	4
1308	16	1997-02-02	4
1309	16	1997-02-02	3
1315	16	1997-02-02	3
1334	16	1997-02-02	3
1340	16	1997-02-02	2
1371	16	1997-02-02	4
1377	16	1997-02-02	2
1397	16	1997-02-02	5
1426	16	1997-02-02	4
1430	16	1997-02-02	2
1431	16	1997-02-02	5
1448	16	1997-02-02	4
1457	16	1997-02-02	3
1475	16	1997-02-02	2
1477	16	1997-02-02	3
1481	16	1997-02-02	3
1485	16	1997-02-02	2
1497	16	1997-02-02	3
2	13	1997-02-03	5
9	13	1997-02-03	3
11	13	1997-02-03	2
33	13	1997-02-03	3
41	13	1997-02-03	6
42	13	1997-02-03	3
43	13	1997-02-03	3
51	13	1997-02-03	5
62	13	1997-02-03	2
65	13	1997-02-03	3
74	13	1997-02-03	3
80	13	1997-02-03	3
85	13	1997-02-03	4
119	13	1997-02-03	3
124	13	1997-02-03	3
129	13	1997-02-03	3
139	13	1997-02-03	3
140	13	1997-02-03	2
147	13	1997-02-03	3
149	13	1997-02-03	3
176	13	1997-02-03	3
192	13	1997-02-03	3
196	13	1997-02-03	4
224	13	1997-02-03	3
250	13	1997-02-03	4
260	13	1997-02-03	3
285	13	1997-02-03	3
290	13	1997-02-03	2
319	13	1997-02-03	3
325	13	1997-02-03	3
352	13	1997-02-03	3
355	13	1997-02-03	4
357	13	1997-02-03	4
368	13	1997-02-03	3
382	13	1997-02-03	3
396	13	1997-02-03	2
399	13	1997-02-03	3
414	13	1997-02-03	4
429	13	1997-02-03	2
430	13	1997-02-03	2
445	13	1997-02-03	3
451	13	1997-02-03	3
457	13	1997-02-03	4
460	13	1997-02-03	5
468	13	1997-02-03	4
470	13	1997-02-03	4
496	13	1997-02-03	4
517	13	1997-02-03	4
563	13	1997-02-03	3
574	13	1997-02-03	4
576	13	1997-02-03	3
593	13	1997-02-03	3
597	13	1997-02-03	3
598	13	1997-02-03	3
623	13	1997-02-03	4
625	13	1997-02-03	3
643	13	1997-02-03	2
647	13	1997-02-03	3
658	13	1997-02-03	4
665	13	1997-02-03	3
673	13	1997-02-03	4
676	13	1997-02-03	3
709	13	1997-02-03	2
725	13	1997-02-03	4
743	13	1997-02-03	3
752	13	1997-02-03	4
768	13	1997-02-03	2
775	13	1997-02-03	3
802	13	1997-02-03	3
814	13	1997-02-03	3
834	13	1997-02-03	3
839	13	1997-02-03	3
851	13	1997-02-03	4
852	13	1997-02-03	4
900	13	1997-02-03	4
917	13	1997-02-03	4
936	13	1997-02-03	3
943	13	1997-02-03	3
956	13	1997-02-03	6
963	13	1997-02-03	4
983	13	1997-02-03	3
985	13	1997-02-03	3
989	13	1997-02-03	3
995	13	1997-02-03	2
998	13	1997-02-03	2
1002	13	1997-02-03	3
1008	13	1997-02-03	2
1011	13	1997-02-03	2
1033	13	1997-02-03	3
1040	13	1997-02-03	2
1045	13	1997-02-03	3
1067	13	1997-02-03	4
1077	13	1997-02-03	3
1093	13	1997-02-03	3
1103	13	1997-02-03	4
1105	13	1997-02-03	4
1113	13	1997-02-03	3
1134	13	1997-02-03	3
1153	13	1997-02-03	4
1159	13	1997-02-03	2
1162	13	1997-02-03	2
1172	13	1997-02-03	4
1185	13	1997-02-03	3
1189	13	1997-02-03	7
1211	13	1997-02-03	3
1239	13	1997-02-03	2
1245	13	1997-02-03	4
1285	13	1997-02-03	3
1305	13	1997-02-03	3
1313	13	1997-02-03	2
1314	13	1997-02-03	4
1316	13	1997-02-03	3
1318	13	1997-02-03	4
1347	13	1997-02-03	3
1351	13	1997-02-03	5
1358	13	1997-02-03	2
1360	13	1997-02-03	4
1361	13	1997-02-03	4
1369	13	1997-02-03	3
1408	13	1997-02-03	3
1410	13	1997-02-03	3
1438	13	1997-02-03	2
1461	13	1997-02-03	4
1483	13	1997-02-03	3
1501	13	1997-02-03	3
1522	13	1997-02-03	5
1528	13	1997-02-03	3
1539	13	1997-02-03	3
1546	13	1997-02-03	4
21	15	1997-02-03	4
41	15	1997-02-03	5
63	15	1997-02-03	2
75	15	1997-02-03	3
83	15	1997-02-03	3
98	15	1997-02-03	4
107	15	1997-02-03	3
108	15	1997-02-03	5
110	15	1997-02-03	3
113	15	1997-02-03	5
136	15	1997-02-03	2
150	15	1997-02-03	3
160	15	1997-02-03	2
170	15	1997-02-03	2
174	15	1997-02-03	4
191	15	1997-02-03	3
197	15	1997-02-03	4
213	15	1997-02-03	3
220	15	1997-02-03	2
239	15	1997-02-03	3
247	15	1997-02-03	4
250	15	1997-02-03	3
254	15	1997-02-03	2
258	15	1997-02-03	3
259	15	1997-02-03	5
263	15	1997-02-03	2
265	15	1997-02-03	3
268	15	1997-02-03	3
297	15	1997-02-03	3
306	15	1997-02-03	2
310	15	1997-02-03	3
323	15	1997-02-03	3
326	15	1997-02-03	3
346	15	1997-02-03	3
363	15	1997-02-03	2
417	15	1997-02-03	2
449	15	1997-02-03	3
455	15	1997-02-03	4
476	15	1997-02-03	4
484	15	1997-02-03	3
488	15	1997-02-03	3
500	15	1997-02-03	2
514	15	1997-02-03	5
515	15	1997-02-03	3
522	15	1997-02-03	4
523	15	1997-02-03	3
539	15	1997-02-03	3
543	15	1997-02-03	2
571	15	1997-02-03	3
573	15	1997-02-03	4
591	15	1997-02-03	2
605	15	1997-02-03	4
617	15	1997-02-03	3
621	15	1997-02-03	3
625	15	1997-02-03	4
627	15	1997-02-03	4
641	15	1997-02-03	3
663	15	1997-02-03	4
674	15	1997-02-03	3
677	15	1997-02-03	4
684	15	1997-02-03	5
710	15	1997-02-03	4
729	15	1997-02-03	4
737	15	1997-02-03	3
741	15	1997-02-03	4
754	15	1997-02-03	2
760	15	1997-02-03	3
768	15	1997-02-03	3
791	15	1997-02-03	3
801	15	1997-02-03	3
807	15	1997-02-03	3
819	15	1997-02-03	2
820	15	1997-02-03	3
826	15	1997-02-03	2
827	15	1997-02-03	3
852	15	1997-02-03	3
878	15	1997-02-03	3
887	15	1997-02-03	4
888	15	1997-02-03	5
890	15	1997-02-03	3
894	15	1997-02-03	2
928	15	1997-02-03	5
938	15	1997-02-03	2
951	15	1997-02-03	4
993	15	1997-02-03	2
998	15	1997-02-03	3
999	15	1997-02-03	3
1008	15	1997-02-03	3
1014	15	1997-02-03	2
1031	15	1997-02-03	3
1041	15	1997-02-03	3
1042	15	1997-02-03	3
1045	15	1997-02-03	3
1049	15	1997-02-03	3
1068	15	1997-02-03	3
1073	15	1997-02-03	4
1077	15	1997-02-03	4
1087	15	1997-02-03	4
1092	15	1997-02-03	3
1113	15	1997-02-03	2
1133	15	1997-02-03	7
1140	15	1997-02-03	4
1146	15	1997-02-03	4
1153	15	1997-02-03	3
1201	15	1997-02-03	4
1203	15	1997-02-03	3
1254	15	1997-02-03	4
1261	15	1997-02-03	4
1262	15	1997-02-03	3
1263	15	1997-02-03	4
1268	15	1997-02-03	3
1272	15	1997-02-03	3
1275	15	1997-02-03	4
1276	15	1997-02-03	6
1277	15	1997-02-03	3
1297	15	1997-02-03	2
1314	15	1997-02-03	3
1316	15	1997-02-03	3
1331	15	1997-02-03	4
1337	15	1997-02-03	4
1344	15	1997-02-03	2
1350	15	1997-02-03	4
1353	15	1997-02-03	2
1368	15	1997-02-03	3
1377	15	1997-02-03	3
1401	15	1997-02-03	4
1418	15	1997-02-03	5
1430	15	1997-02-03	3
1442	15	1997-02-03	2
1451	15	1997-02-03	3
1453	15	1997-02-03	3
1463	15	1997-02-03	4
1464	15	1997-02-03	4
1470	15	1997-02-03	3
1472	15	1997-02-03	4
1476	15	1997-02-03	4
1478	15	1997-02-03	3
1485	15	1997-02-03	3
1488	15	1997-02-03	3
1491	15	1997-02-03	3
1494	15	1997-02-03	4
1495	15	1997-02-03	2
1516	15	1997-02-03	2
1518	15	1997-02-03	4
1528	15	1997-02-03	2
1531	15	1997-02-03	2
1533	15	1997-02-03	4
24	16	1997-02-03	3
37	16	1997-02-03	3
40	16	1997-02-03	4
46	16	1997-02-03	2
50	16	1997-02-03	2
63	16	1997-02-03	3
73	16	1997-02-03	2
92	16	1997-02-03	3
127	16	1997-02-03	3
170	16	1997-02-03	3
172	16	1997-02-03	7
179	16	1997-02-03	2
186	16	1997-02-03	3
196	16	1997-02-03	4
200	16	1997-02-03	7
210	16	1997-02-03	4
227	16	1997-02-03	4
229	16	1997-02-03	3
253	16	1997-02-03	3
259	16	1997-02-03	4
264	16	1997-02-03	3
276	16	1997-02-03	3
284	16	1997-02-03	5
285	16	1997-02-03	2
296	16	1997-02-03	4
297	16	1997-02-03	2
317	16	1997-02-03	4
344	16	1997-02-03	3
358	16	1997-02-03	4
382	16	1997-02-03	3
422	16	1997-02-03	3
427	16	1997-02-03	2
436	16	1997-02-03	2
455	16	1997-02-03	5
460	16	1997-02-03	6
461	16	1997-02-03	3
463	16	1997-02-03	2
465	16	1997-02-03	3
466	16	1997-02-03	4
472	16	1997-02-03	3
477	16	1997-02-03	2
518	16	1997-02-03	3
535	16	1997-02-03	2
546	16	1997-02-03	2
548	16	1997-02-03	3
559	16	1997-02-03	4
568	16	1997-02-03	3
574	16	1997-02-03	3
577	16	1997-02-03	2
579	16	1997-02-03	5
584	16	1997-02-03	3
589	16	1997-02-03	2
590	16	1997-02-03	2
595	16	1997-02-03	4
602	16	1997-02-03	3
604	16	1997-02-03	6
606	16	1997-02-03	2
608	16	1997-02-03	3
626	16	1997-02-03	3
631	16	1997-02-03	4
633	16	1997-02-03	5
642	16	1997-02-03	2
645	16	1997-02-03	3
652	16	1997-02-03	4
656	16	1997-02-03	3
665	16	1997-02-03	3
667	16	1997-02-03	3
669	16	1997-02-03	3
727	16	1997-02-03	3
731	16	1997-02-03	3
747	16	1997-02-03	2
774	16	1997-02-03	2
780	16	1997-02-03	3
791	16	1997-02-03	4
803	16	1997-02-03	4
809	16	1997-02-03	3
814	16	1997-02-03	4
821	16	1997-02-03	4
823	16	1997-02-03	4
843	16	1997-02-03	3
844	16	1997-02-03	3
885	16	1997-02-03	2
896	16	1997-02-03	4
898	16	1997-02-03	2
907	16	1997-02-03	4
910	16	1997-02-03	4
918	16	1997-02-03	3
923	16	1997-02-03	3
925	16	1997-02-03	4
937	16	1997-02-03	3
960	16	1997-02-03	5
982	16	1997-02-03	4
1001	16	1997-02-03	3
1007	16	1997-02-03	3
1031	16	1997-02-03	4
1032	16	1997-02-03	3
1041	16	1997-02-03	6
1045	16	1997-02-03	7
1072	16	1997-02-03	2
1085	16	1997-02-03	2
1093	16	1997-02-03	4
1106	16	1997-02-03	3
1112	16	1997-02-03	4
1113	16	1997-02-03	3
1120	16	1997-02-03	3
1154	16	1997-02-03	7
1161	16	1997-02-03	3
1169	16	1997-02-03	2
1175	16	1997-02-03	4
1179	16	1997-02-03	3
1187	16	1997-02-03	2
1201	16	1997-02-03	4
1213	16	1997-02-03	3
1223	16	1997-02-03	3
1231	16	1997-02-03	3
1242	16	1997-02-03	4
1245	16	1997-02-03	3
1253	16	1997-02-03	2
1258	16	1997-02-03	4
1264	16	1997-02-03	4
1265	16	1997-02-03	4
1268	16	1997-02-03	3
1270	16	1997-02-03	4
1278	16	1997-02-03	4
1280	16	1997-02-03	3
1286	16	1997-02-03	3
1289	16	1997-02-03	5
1305	16	1997-02-03	3
1309	16	1997-02-03	3
1346	16	1997-02-03	3
1375	16	1997-02-03	3
1384	16	1997-02-03	4
1396	16	1997-02-03	3
1405	16	1997-02-03	4
1428	16	1997-02-03	3
1429	16	1997-02-03	3
1433	16	1997-02-03	4
1448	16	1997-02-03	4
1450	16	1997-02-03	4
1455	16	1997-02-03	4
1461	16	1997-02-03	2
1462	16	1997-02-03	2
1467	16	1997-02-03	3
1472	16	1997-02-03	3
1503	16	1997-02-03	2
1511	16	1997-02-03	4
1515	16	1997-02-03	4
1525	16	1997-02-03	4
1536	16	1997-02-03	4
1542	16	1997-02-03	3
1550	16	1997-02-03	3
1555	16	1997-02-03	4
1559	16	1997-02-03	4
3	24	1997-02-03	2
10	24	1997-02-03	2
19	24	1997-02-03	3
48	24	1997-02-03	3
52	24	1997-02-03	3
53	24	1997-02-03	2
54	24	1997-02-03	2
64	24	1997-02-03	3
77	24	1997-02-03	2
94	24	1997-02-03	2
97	24	1997-02-03	5
107	24	1997-02-03	2
111	24	1997-02-03	4
120	24	1997-02-03	3
184	24	1997-02-03	2
231	24	1997-02-03	3
232	24	1997-02-03	2
247	24	1997-02-03	3
289	24	1997-02-03	3
292	24	1997-02-03	4
316	24	1997-02-03	3
360	24	1997-02-03	2
366	24	1997-02-03	3
370	24	1997-02-03	2
380	24	1997-02-03	4
390	24	1997-02-03	4
398	24	1997-02-03	3
404	24	1997-02-03	3
409	24	1997-02-03	4
434	24	1997-02-03	2
437	24	1997-02-03	3
454	24	1997-02-03	4
466	24	1997-02-03	4
467	24	1997-02-03	3
480	24	1997-02-03	3
520	24	1997-02-03	3
530	24	1997-02-03	3
539	24	1997-02-03	5
547	24	1997-02-03	2
561	24	1997-02-03	4
576	24	1997-02-03	3
597	24	1997-02-03	4
609	24	1997-02-03	3
616	24	1997-02-03	3
645	24	1997-02-03	3
650	24	1997-02-03	3
664	24	1997-02-03	3
667	24	1997-02-03	3
692	24	1997-02-03	3
699	24	1997-02-03	3
701	24	1997-02-03	4
726	24	1997-02-03	8
728	24	1997-02-03	3
749	24	1997-02-03	7
759	24	1997-02-03	3
765	24	1997-02-03	2
